user_id,account_age_days,transaction_count,transactions_per_hour,unique_merchant_count,merchant_concentration_ratio,unique_device_count,max_shared_device_users,max_users_on_device_in_window,is_suspicious,velocity_score,short_window_device_score,merchant_score,account_age_score,shared_device_score,risk_score,risk_level
U0191,258,11.0,0.0175308117297067,11.0,0.0,11.0,31.0,2.0,0.0,0.00017530811729706702,0.2,0.0,0.0,1.0,21.01,LOW
U0192,995,6.0,0.0129851392295484,6.0,0.0,6.0,25.0,2.0,0.0,0.00012985139229548402,0.2,0.0,0.0,1.0,21.0,LOW
U0193,567,11.0,0.022425333831674,10.0,0.0909090909090909,11.0,33.0,2.0,0.0,0.00022425333831674,0.2,0.0909090909090909,0.0,1.0,22.37,LOW
U0194,882,16.0,0.0243828101188661,16.0,0.0,15.0,31.0,2.0,0.0,0.000243828101188661,0.2,0.0,0.0,1.0,21.01,LOW
U0195,966,12.0,0.0227244034844085,10.0,0.1666666666666666,12.0,31.0,2.0,0.0,0.000227244034844085,0.2,0.1666666666666666,0.0,1.0,23.51,LOW
U0196,12,11.0,0.0179949287019112,11.0,0.0,11.0,29.0,2.0,0.0,0.000179949287019112,0.2,0.0,0.6,1.0,27.01,LOW
U0197,697,12.0,0.0195063802118609,12.0,0.0,12.0,33.0,2.0,0.0,0.00019506380211860901,0.2,0.0,0.0,1.0,21.01,LOW
U0198,739,12.0,0.0170007792023801,11.0,0.0833333333333333,11.0,36.0,2.0,0.0,0.000170007792023801,0.2,0.0833333333333333,0.0,1.0,22.26,LOW
U0199,118,10.0,0.0160004266780447,10.0,0.0,10.0,36.0,2.0,0.0,0.00016000426678044699,0.2,0.0,0.0,1.0,21.0,LOW
U0200,699,10.0,0.0171865601099939,10.0,0.0,10.0,29.0,2.0,0.0,0.000171865601099939,0.2,0.0,0.0,1.0,21.01,LOW
U0201,907,10.0,0.0159383716296985,9.0,0.0999999999999999,10.0,30.0,2.0,0.0,0.00015938371629698503,0.2,0.0999999999999999,0.0,1.0,22.5,LOW
U0202,550,9.0,0.0157118333381826,9.0,0.0,9.0,29.0,2.0,0.0,0.000157118333381826,0.2,0.0,0.0,1.0,21.0,LOW
U0203,769,15.0,0.032421917216038,13.0,0.1333333333333333,15.0,31.0,2.0,0.0,0.00032421917216038,0.2,0.1333333333333333,0.0,1.0,23.01,LOW
U0204,274,13.0,0.0235549918463489,12.0,0.0769230769230768,13.0,29.0,2.0,0.0,0.000235549918463489,0.2,0.0769230769230768,0.0,1.0,22.16,LOW
U0205,788,15.0,0.0242816673411574,15.0,0.0,15.0,32.0,2.0,0.0,0.000242816673411574,0.2,0.0,0.0,1.0,21.01,LOW
U0206,657,13.0,0.0200746364689229,13.0,0.0,12.0,32.0,2.0,0.0,0.000200746364689229,0.2,0.0,0.0,1.0,21.01,LOW
U0207,349,15.0,0.022547349433811,14.0,0.0666666666666666,14.0,37.0,2.0,0.0,0.00022547349433810998,0.2,0.0666666666666666,0.0,1.0,22.01,LOW
U0208,115,7.0,0.0148184736972091,6.0,0.1428571428571429,7.0,36.0,2.0,0.0,0.000148184736972091,0.2,0.1428571428571429,0.0,1.0,23.15,LOW
U0209,301,6.0,0.0107501194457716,6.0,0.0,6.0,36.0,2.0,0.0,0.00010750119445771599,0.2,0.0,0.0,1.0,21.0,LOW
U0210,446,14.0,0.0272214660703869,14.0,0.0,14.0,31.0,2.0,0.0,0.000272214660703869,0.2,0.0,0.0,1.0,21.01,LOW
U0211,162,12.0,0.0178147268408551,10.0,0.1666666666666666,12.0,37.0,2.0,0.0,0.000178147268408551,0.2,0.1666666666666666,0.0,1.0,23.51,LOW
U0212,465,13.0,0.0218536366692816,11.0,0.1538461538461538,13.0,31.0,2.0,0.0,0.00021853636669281603,0.2,0.1538461538461538,0.0,1.0,23.31,LOW
U0213,4,14.0,0.0207202762703502,14.0,0.0,13.0,38.0,2.0,0.0,0.000207202762703502,0.2,0.0,0.8666666666666667,1.0,29.67,LOW
U0214,977,8.0,0.0134850400337126,8.0,0.0,8.0,29.0,2.0,0.0,0.000134850400337126,0.2,0.0,0.0,1.0,21.0,LOW
U0215,740,17.0,0.0285562305775637,14.0,0.1764705882352941,16.0,37.0,2.0,0.0,0.000285562305775637,0.2,0.1764705882352941,0.0,1.0,23.66,LOW
U0216,897,11.0,0.0188119940713715,11.0,0.0,11.0,38.0,3.0,0.0,0.000188119940713715,0.4,0.0,0.0,1.0,27.01,LOW
U0217,737,11.0,0.0208774871097333,10.0,0.0909090909090909,11.0,29.0,2.0,0.0,0.000208774871097333,0.2,0.0909090909090909,0.0,1.0,22.37,LOW
U0218,270,14.0,0.0208716394175818,12.0,0.1428571428571429,14.0,31.0,2.0,0.0,0.000208716394175818,0.2,0.1428571428571429,0.0,1.0,23.15,LOW
U0219,996,22.0,0.0324667338957621,20.0,0.0909090909090909,22.0,29.0,2.0,0.0,0.00032466733895762103,0.2,0.0909090909090909,0.0,1.0,22.37,LOW
U0220,513,13.0,0.0231481481481481,13.0,0.0,12.0,33.0,2.0,0.0,0.00023148148148148098,0.2,0.0,0.0,1.0,21.01,LOW
U0221,781,9.0,0.0167027528611197,8.0,0.1111111111111111,9.0,30.0,2.0,0.0,0.000167027528611197,0.2,0.1111111111111111,0.0,1.0,22.67,LOW
U0222,183,11.0,0.0175714171614174,9.0,0.1818181818181817,11.0,29.0,2.0,0.0,0.00017571417161417398,0.2,0.1818181818181817,0.0,1.0,23.73,LOW
U0223,520,10.0,0.0147250104302157,8.0,0.1999999999999999,10.0,29.0,3.0,0.0,0.000147250104302157,0.4,0.1999999999999999,0.0,1.0,30.0,LOW
U0224,935,8.0,0.0135566413421074,8.0,0.0,8.0,31.0,2.0,0.0,0.00013556641342107398,0.2,0.0,0.0,1.0,21.0,LOW
U0225,109,17.0,0.0287575065550198,15.0,0.1176470588235294,17.0,29.0,2.0,0.0,0.000287575065550198,0.2,0.1176470588235294,0.0,1.0,22.77,LOW
U0226,892,6.0,0.0174604714327286,6.0,0.0,6.0,29.0,2.0,0.0,0.000174604714327286,0.2,0.0,0.0,1.0,21.01,LOW
U0227,641,20.0,0.029440628066732,17.0,0.15,20.0,33.0,2.0,0.0,0.00029440628066732,0.2,0.15,0.0,1.0,23.26,LOW
U0228,306,15.0,0.0247415878601275,13.0,0.1333333333333333,15.0,31.0,2.0,0.0,0.000247415878601275,0.2,0.1333333333333333,0.0,1.0,23.01,LOW
U0229,862,13.0,0.0205810179688118,13.0,0.0,13.0,29.0,2.0,0.0,0.00020581017968811802,0.2,0.0,0.0,1.0,21.01,LOW
U0230,655,12.0,0.0229343186596164,12.0,0.0,12.0,29.0,2.0,0.0,0.000229343186596164,0.2,0.0,0.0,1.0,21.01,LOW
U0231,520,10.0,0.0170779608914695,9.0,0.0999999999999999,10.0,31.0,2.0,0.0,0.00017077960891469498,0.2,0.0999999999999999,0.0,1.0,22.51,LOW
U0232,624,12.0,0.0188872275123947,11.0,0.0833333333333333,12.0,36.0,2.0,0.0,0.00018887227512394698,0.2,0.0833333333333333,0.0,1.0,22.26,LOW
U0233,204,7.0,0.0145042649445729,7.0,0.0,7.0,33.0,2.0,0.0,0.000145042649445729,0.2,0.0,0.0,1.0,21.0,LOW
U0234,157,7.0,0.0127438783869891,7.0,0.0,7.0,26.0,2.0,0.0,0.00012743878386989102,0.2,0.0,0.0,1.0,21.0,LOW
U0235,383,20.0,0.0296567234263401,17.0,0.15,20.0,36.0,2.0,0.0,0.000296567234263401,0.2,0.15,0.0,1.0,23.26,LOW
U0236,781,8.0,0.0151711495306425,8.0,0.0,8.0,29.0,2.0,0.0,0.000151711495306425,0.2,0.0,0.0,1.0,21.0,LOW
U0237,166,4.0,0.0086321619969068,4.0,0.0,4.0,26.0,2.0,0.0,8.632161996906799e-05,0.2,0.0,0.0,1.0,21.0,LOW
U0238,553,8.0,0.0143001847107191,8.0,0.0,8.0,37.0,2.0,0.0,0.000143001847107191,0.2,0.0,0.0,1.0,21.0,LOW
U0239,977,4.0,0.013701758392327,4.0,0.0,4.0,32.0,2.0,0.0,0.00013701758392327,0.2,0.0,0.0,1.0,21.0,LOW
U0240,798,9.0,0.0216493605420358,9.0,0.0,9.0,37.0,2.0,0.0,0.000216493605420358,0.2,0.0,0.0,1.0,21.01,LOW
U0241,945,16.0,0.0274136897112995,14.0,0.125,16.0,32.0,2.0,0.0,0.000274136897112995,0.2,0.125,0.0,1.0,22.88,LOW
U0242,544,8.0,0.0169821333805059,8.0,0.0,8.0,28.0,2.0,0.0,0.00016982133380505902,0.2,0.0,0.0,1.0,21.01,LOW
U0243,941,13.0,0.0255085355484335,11.0,0.1538461538461538,13.0,32.0,2.0,0.0,0.000255085355484335,0.2,0.1538461538461538,0.0,1.0,23.32,LOW
U0244,1,13.0,0.0183840859809559,12.0,0.0769230769230768,13.0,37.0,2.0,0.0,0.000183840859809559,0.2,0.0769230769230768,0.9666666666666667,1.0,31.83,LOW
U0245,614,10.0,0.0206547557575131,8.0,0.1999999999999999,9.0,30.0,2.0,0.0,0.00020654755757513102,0.2,0.1999999999999999,0.0,1.0,24.01,LOW
U0246,332,20.0,0.029923694578824,18.0,0.0999999999999999,20.0,31.0,2.0,0.0,0.00029923694578824,0.2,0.0999999999999999,0.0,1.0,22.51,LOW
U0247,501,7.0,0.0102232066791616,7.0,0.0,7.0,33.0,2.0,0.0,0.000102232066791616,0.2,0.0,0.0,1.0,21.0,LOW
U0248,20,14.0,0.0251068535732432,12.0,0.1428571428571429,13.0,37.0,2.0,0.0,0.000251068535732432,0.2,0.1428571428571429,0.3333333333333333,1.0,26.48,LOW
U0249,115,10.0,0.0173495648150825,10.0,0.0,10.0,31.0,2.0,0.0,0.000173495648150825,0.2,0.0,0.0,1.0,21.01,LOW
U0250,952,8.0,0.0123622128360976,7.0,0.125,7.0,34.0,2.0,0.0,0.000123622128360976,0.2,0.125,0.0,1.0,22.88,LOW
U0251,372,9.0,0.0176962149762411,9.0,0.0,9.0,31.0,2.0,0.0,0.000176962149762411,0.2,0.0,0.0,1.0,21.01,LOW
U0252,900,7.0,0.0147100028019052,7.0,0.0,7.0,28.0,2.0,0.0,0.000147100028019052,0.2,0.0,0.0,1.0,21.0,LOW
U0253,852,12.0,0.024058542453303,12.0,0.0,11.0,37.0,2.0,0.0,0.00024058542453303002,0.2,0.0,0.0,1.0,21.01,LOW
U0254,827,12.0,0.0215536596317916,12.0,0.0,12.0,31.0,2.0,0.0,0.000215536596317916,0.2,0.0,0.0,1.0,21.01,LOW
U0255,315,7.0,0.01678455820645,7.0,0.0,7.0,31.0,2.0,0.0,0.00016784558206450002,0.2,0.0,0.0,1.0,21.01,LOW
U0256,246,11.0,0.0229357798165137,11.0,0.0,11.0,27.0,2.0,0.0,0.000229357798165137,0.2,0.0,0.0,1.0,21.01,LOW
U0257,60,14.0,0.026082096503757,13.0,0.0714285714285714,14.0,37.0,2.0,0.0,0.00026082096503757,0.2,0.0714285714285714,0.0,1.0,22.08,LOW
U0258,247,14.0,0.0217436322219921,13.0,0.0714285714285714,14.0,27.0,2.0,0.0,0.00021743632221992102,0.2,0.0714285714285714,0.0,1.0,22.08,LOW
U0259,900,12.0,0.0172765446910617,12.0,0.0,12.0,30.0,2.0,0.0,0.00017276544691061698,0.2,0.0,0.0,1.0,21.01,LOW
U0260,581,15.0,0.0218946139249744,14.0,0.0666666666666666,15.0,37.0,2.0,0.0,0.000218946139249744,0.2,0.0666666666666666,0.0,1.0,22.01,LOW
U0261,970,8.0,0.0120903755572907,8.0,0.0,7.0,34.0,2.0,0.0,0.000120903755572907,0.2,0.0,0.0,1.0,21.0,LOW
U0262,81,13.0,0.0205755889102851,13.0,0.0,13.0,37.0,2.0,0.0,0.000205755889102851,0.2,0.0,0.0,1.0,21.01,LOW
U0263,88,16.0,0.0225898298703437,12.0,0.25,16.0,31.0,2.0,0.0,0.000225898298703437,0.2,0.25,0.0,1.0,24.76,LOW
U0264,750,7.0,0.0208934434384638,7.0,0.0,7.0,31.0,2.0,0.0,0.00020893443438463802,0.2,0.0,0.0,1.0,21.01,LOW
U0265,498,11.0,0.0157086754730453,10.0,0.0909090909090909,10.0,31.0,2.0,0.0,0.00015708675473045299,0.2,0.0909090909090909,0.0,1.0,22.37,LOW
U0266,836,8.0,0.0130654907724971,6.0,0.25,8.0,31.0,2.0,0.0,0.000130654907724971,0.2,0.25,0.0,1.0,24.75,LOW
U0267,71,11.0,0.0178876331409057,10.0,0.0909090909090909,11.0,29.0,2.0,0.0,0.000178876331409057,0.2,0.0909090909090909,0.0,1.0,22.37,LOW
U0268,779,10.0,0.0148827979660176,10.0,0.0,10.0,31.0,1.0,0.0,0.000148827979660176,0.0,0.0,0.0,1.0,15.0,LOW
U0269,546,15.0,0.023618947644666,14.0,0.0666666666666666,15.0,37.0,2.0,0.0,0.00023618947644666,0.2,0.0666666666666666,0.0,1.0,22.01,LOW
U0270,785,9.0,0.013094718463553,8.0,0.1111111111111111,9.0,26.0,2.0,0.0,0.00013094718463553,0.2,0.1111111111111111,0.0,1.0,22.67,LOW
U0271,129,12.0,0.0237240106758048,11.0,0.0833333333333333,12.0,33.0,2.0,0.0,0.000237240106758048,0.2,0.0833333333333333,0.0,1.0,22.26,LOW
U0272,132,13.0,0.0202297896620587,13.0,0.0,13.0,27.0,2.0,0.0,0.000202297896620587,0.2,0.0,0.0,1.0,21.01,LOW
U0273,676,11.0,0.0154762463068048,10.0,0.0909090909090909,11.0,32.0,2.0,0.0,0.00015476246306804798,0.2,0.0909090909090909,0.0,1.0,22.37,LOW
U0274,487,12.0,0.0192230676812174,10.0,0.1666666666666666,12.0,38.0,2.0,0.0,0.00019223067681217398,0.2,0.1666666666666666,0.0,1.0,23.51,LOW
U0275,970,7.0,0.0113231963765771,7.0,0.0,7.0,37.0,2.0,0.0,0.000113231963765771,0.2,0.0,0.0,1.0,21.0,LOW
U0276,563,8.0,0.01207668696221,8.0,0.0,8.0,28.0,1.0,0.0,0.0001207668696221,0.0,0.0,0.0,1.0,15.0,LOW
U0277,170,10.0,0.0176423887794407,10.0,0.0,10.0,33.0,3.0,0.0,0.00017642388779440701,0.4,0.0,0.0,1.0,27.01,LOW
U0278,272,11.0,0.0157811678064176,9.0,0.1818181818181817,10.0,34.0,2.0,0.0,0.000157811678064176,0.2,0.1818181818181817,0.0,1.0,23.73,LOW
U0279,541,7.0,0.0123033658493716,7.0,0.0,7.0,29.0,2.0,0.0,0.000123033658493716,0.2,0.0,0.0,1.0,21.0,LOW
U0280,894,17.0,0.0249461944824887,15.0,0.1176470588235294,17.0,38.0,2.0,0.0,0.000249461944824887,0.2,0.1176470588235294,0.0,1.0,22.77,LOW
U0281,622,5.0,0.0096612134484091,5.0,0.0,5.0,27.0,2.0,0.0,9.6612134484091e-05,0.2,0.0,0.0,1.0,21.0,LOW
U0282,434,9.0,0.0144686779915331,8.0,0.1111111111111111,9.0,29.0,2.0,0.0,0.00014468677991533098,0.2,0.1111111111111111,0.0,1.0,22.67,LOW
U0283,988,12.0,0.0208122561063737,11.0,0.0833333333333333,12.0,38.0,2.0,0.0,0.00020812256106373698,0.2,0.0833333333333333,0.0,1.0,22.26,LOW
U0284,217,15.0,0.0230970589744905,14.0,0.0666666666666666,14.0,27.0,2.0,0.0,0.00023097058974490498,0.2,0.0666666666666666,0.0,1.0,22.01,LOW
U0285,952,19.0,0.0301850822146318,17.0,0.1052631578947368,19.0,29.0,2.0,0.0,0.00030185082214631803,0.2,0.1052631578947368,0.0,1.0,22.59,LOW
U0286,553,8.0,0.0151577351817349,7.0,0.125,8.0,33.0,2.0,0.0,0.000151577351817349,0.2,0.125,0.0,1.0,22.88,LOW
U0287,774,12.0,0.0185734554366051,9.0,0.25,11.0,38.0,2.0,0.0,0.00018573455436605098,0.2,0.25,0.0,1.0,24.76,LOW
U0288,748,7.0,0.0141786510026331,7.0,0.0,7.0,37.0,2.0,0.0,0.000141786510026331,0.2,0.0,0.0,1.0,21.0,LOW
U0289,707,13.0,0.0210890607256799,12.0,0.0769230769230768,13.0,32.0,2.0,0.0,0.00021089060725679903,0.2,0.0769230769230768,0.0,1.0,22.16,LOW
U0290,206,12.0,0.0190672916501151,11.0,0.0833333333333333,12.0,29.0,2.0,0.0,0.000190672916501151,0.2,0.0833333333333333,0.0,1.0,22.26,LOW
U0291,731,15.0,0.0234338384627401,13.0,0.1333333333333333,15.0,37.0,2.0,0.0,0.000234338384627401,0.2,0.1333333333333333,0.0,1.0,23.01,LOW
U0292,320,13.0,0.0209553489871581,13.0,0.0,13.0,32.0,2.0,0.0,0.000209553489871581,0.2,0.0,0.0,1.0,21.01,LOW
U0293,409,13.0,0.0196845425867507,12.0,0.0769230769230768,13.0,37.0,2.0,0.0,0.000196845425867507,0.2,0.0769230769230768,0.0,1.0,22.16,LOW
U0294,688,13.0,0.018821939625009,10.0,0.2307692307692307,13.0,36.0,2.0,0.0,0.00018821939625009,0.2,0.2307692307692307,0.0,1.0,24.47,LOW
U0295,666,14.0,0.0213225028556923,13.0,0.0714285714285714,14.0,32.0,2.0,0.0,0.00021322502855692299,0.2,0.0714285714285714,0.0,1.0,22.08,LOW
U0296,383,12.0,0.0226664567920667,11.0,0.0833333333333333,11.0,37.0,2.0,0.0,0.000226664567920667,0.2,0.0833333333333333,0.0,1.0,22.26,LOW
U0297,449,14.0,0.0230383149118235,12.0,0.1428571428571429,14.0,27.0,2.0,0.0,0.000230383149118235,0.2,0.1428571428571429,0.0,1.0,23.15,LOW
U0298,922,14.0,0.0227383465973688,12.0,0.1428571428571429,14.0,37.0,2.0,0.0,0.000227383465973688,0.2,0.1428571428571429,0.0,1.0,23.15,LOW
U0299,530,8.0,0.0118098612341305,8.0,0.0,8.0,27.0,2.0,0.0,0.00011809861234130499,0.2,0.0,0.0,1.0,21.0,LOW
U0300,463,14.0,0.0219872264684326,13.0,0.0714285714285714,13.0,29.0,2.0,0.0,0.000219872264684326,0.2,0.0714285714285714,0.0,1.0,22.08,LOW
U0301,124,8.0,0.0116439851539189,8.0,0.0,7.0,33.0,2.0,0.0,0.00011643985153918899,0.2,0.0,0.0,1.0,21.0,LOW
U0302,254,13.0,0.0194848992031175,12.0,0.0769230769230768,13.0,28.0,2.0,0.0,0.000194848992031175,0.2,0.0769230769230768,0.0,1.0,22.16,LOW
U0303,231,16.0,0.0231643462104577,14.0,0.125,16.0,34.0,2.0,0.0,0.00023164346210457698,0.2,0.125,0.0,1.0,22.88,LOW
U0304,66,10.0,0.0148111577388299,10.0,0.0,10.0,37.0,2.0,0.0,0.000148111577388299,0.2,0.0,0.0,1.0,21.0,LOW
U0305,347,14.0,0.0208991615455427,14.0,0.0,14.0,37.0,2.0,0.0,0.000208991615455427,0.2,0.0,0.0,1.0,21.01,LOW
U0306,22,9.0,0.0134472196628234,8.0,0.1111111111111111,9.0,27.0,2.0,0.0,0.000134472196628234,0.2,0.1111111111111111,0.26666666666666666,1.0,25.34,LOW
U0307,603,12.0,0.0191392647332464,11.0,0.0833333333333333,12.0,32.0,2.0,0.0,0.000191392647332464,0.2,0.0833333333333333,0.0,1.0,22.26,LOW
U0308,568,21.0,0.0314003040346898,17.0,0.1904761904761904,21.0,28.0,3.0,0.0,0.00031400304034689795,0.4,0.1904761904761904,0.0,1.0,29.87,LOW
U0309,236,15.0,0.0252503997979968,13.0,0.1333333333333333,15.0,32.0,2.0,0.0,0.000252503997979968,0.2,0.1333333333333333,0.0,1.0,23.01,LOW
U0310,603,12.0,0.0180586907449209,12.0,0.0,12.0,28.0,2.0,0.0,0.000180586907449209,0.2,0.0,0.0,1.0,21.01,LOW
U0311,226,11.0,0.0328652524648939,10.0,0.0909090909090909,10.0,27.0,2.0,0.0,0.000328652524648939,0.2,0.0909090909090909,0.0,1.0,22.37,LOW
U0312,8,10.0,0.0150765133050229,10.0,0.0,10.0,38.0,2.0,0.0,0.000150765133050229,0.2,0.0,0.7333333333333333,1.0,28.34,LOW
U0313,73,7.0,0.0132974513218299,7.0,0.0,7.0,29.0,2.0,0.0,0.000132974513218299,0.2,0.0,0.0,1.0,21.0,LOW
U0314,725,9.0,0.0185153437339276,9.0,0.0,9.0,32.0,2.0,0.0,0.00018515343733927598,0.2,0.0,0.0,1.0,21.01,LOW
U0315,647,9.0,0.016462410828608,9.0,0.0,9.0,38.0,2.0,0.0,0.00016462410828608,0.2,0.0,0.0,1.0,21.0,LOW
U0316,61,9.0,0.0140962723190978,8.0,0.1111111111111111,9.0,34.0,2.0,0.0,0.000140962723190978,0.2,0.1111111111111111,0.0,1.0,22.67,LOW
U0317,235,13.0,0.0198266439592282,12.0,0.0769230769230768,13.0,32.0,2.0,0.0,0.00019826643959228198,0.2,0.0769230769230768,0.0,1.0,22.16,LOW
U0318,70,7.0,0.0184842883548983,7.0,0.0,7.0,34.0,2.0,0.0,0.000184842883548983,0.2,0.0,0.0,1.0,21.01,LOW
U0319,928,12.0,0.0175075987841945,12.0,0.0,12.0,31.0,2.0,0.0,0.000175075987841945,0.2,0.0,0.0,1.0,21.01,LOW
U0320,33,19.0,0.0323147570723963,16.0,0.1578947368421053,19.0,32.0,2.0,0.0,0.00032314757072396296,0.2,0.1578947368421053,0.0,1.0,23.38,LOW
U0321,881,14.0,0.0247386246502724,13.0,0.0714285714285714,13.0,33.0,2.0,0.0,0.000247386246502724,0.2,0.0714285714285714,0.0,1.0,22.08,LOW
U0322,339,12.0,0.0192112706120924,11.0,0.0833333333333333,12.0,37.0,2.0,0.0,0.000192112706120924,0.2,0.0833333333333333,0.0,1.0,22.26,LOW
U0323,73,16.0,0.0270849791219952,12.0,0.25,16.0,37.0,2.0,0.0,0.000270849791219952,0.2,0.25,0.0,1.0,24.76,LOW
U0324,527,10.0,0.0151156346047261,10.0,0.0,10.0,28.0,2.0,0.0,0.000151156346047261,0.2,0.0,0.0,1.0,21.0,LOW
U0325,244,12.0,0.0329730719912071,12.0,0.0,11.0,32.0,2.0,0.0,0.000329730719912071,0.2,0.0,0.0,1.0,21.01,LOW
U0326,286,9.0,0.0207063154262049,9.0,0.0,9.0,34.0,2.0,0.0,0.000207063154262049,0.2,0.0,0.0,1.0,21.01,LOW
U0327,686,19.0,0.0278422273781902,16.0,0.1578947368421053,19.0,30.0,3.0,0.0,0.000278422273781902,0.4,0.1578947368421053,0.0,1.0,29.38,LOW
U0328,498,17.0,0.0269734232447441,16.0,0.0588235294117647,17.0,29.0,2.0,0.0,0.000269734232447441,0.2,0.0588235294117647,0.0,1.0,21.89,LOW
U0329,220,5.0,0.0097592713077423,5.0,0.0,5.0,30.0,2.0,0.0,9.7592713077423e-05,0.2,0.0,0.0,1.0,21.0,LOW
U0330,553,16.0,0.0265640997260577,15.0,0.0625,16.0,37.0,2.0,0.0,0.000265640997260577,0.2,0.0625,0.0,1.0,21.95,LOW
U0331,136,11.0,0.0167521193969237,10.0,0.0909090909090909,11.0,27.0,2.0,0.0,0.000167521193969237,0.2,0.0909090909090909,0.0,1.0,22.37,LOW
U0332,741,6.0,0.018796011068762,6.0,0.0,6.0,29.0,2.0,0.0,0.00018796011068762002,0.2,0.0,0.0,1.0,21.01,LOW
U0333,958,7.0,0.012658609361343,7.0,0.0,7.0,37.0,1.0,0.0,0.00012658609361343,0.0,0.0,0.0,1.0,15.0,LOW
U0334,904,14.0,0.0245851259987707,13.0,0.0714285714285714,14.0,36.0,2.0,0.0,0.000245851259987707,0.2,0.0714285714285714,0.0,1.0,22.08,LOW
U0335,585,20.0,0.029399514908004,15.0,0.25,18.0,37.0,2.0,0.0,0.00029399514908004,0.2,0.25,0.0,1.0,24.76,LOW
U0336,591,9.0,0.0140925935591627,8.0,0.1111111111111111,9.0,32.0,2.0,0.0,0.00014092593559162698,0.2,0.1111111111111111,0.0,1.0,22.67,LOW
U0337,485,10.0,0.0168067226890756,9.0,0.0999999999999999,10.0,27.0,1.0,0.0,0.00016806722689075598,0.0,0.0999999999999999,0.0,1.0,16.51,LOW
U0338,249,9.0,0.0188817790831847,9.0,0.0,9.0,30.0,2.0,0.0,0.000188817790831847,0.2,0.0,0.0,1.0,21.01,LOW
U0339,804,18.0,0.0273618606065212,16.0,0.1111111111111111,17.0,36.0,2.0,0.0,0.000273618606065212,0.2,0.1111111111111111,0.0,1.0,22.67,LOW
U0340,485,13.0,0.0238058904318632,12.0,0.0769230769230768,13.0,32.0,2.0,0.0,0.000238058904318632,0.2,0.0769230769230768,0.0,1.0,22.16,LOW
U0341,827,5.0,0.0158094435075885,5.0,0.0,5.0,36.0,2.0,0.0,0.000158094435075885,0.2,0.0,0.0,1.0,21.0,LOW
U0342,417,16.0,0.0318080911831947,14.0,0.125,16.0,37.0,2.0,0.0,0.000318080911831947,0.2,0.125,0.0,1.0,22.88,LOW
U0343,195,9.0,0.0150943396226415,8.0,0.1111111111111111,9.0,31.0,2.0,0.0,0.000150943396226415,0.2,0.1111111111111111,0.0,1.0,22.67,LOW
U0344,97,10.0,0.0191411982390097,7.0,0.3,10.0,28.0,3.0,0.0,0.00019141198239009698,0.4,0.3,0.0,1.0,31.51,LOW
U0345,100,11.0,0.0209404150009518,9.0,0.1818181818181817,11.0,32.0,2.0,0.0,0.00020940415000951802,0.2,0.1818181818181817,0.0,1.0,23.73,LOW
U0346,675,15.0,0.0237229163371817,14.0,0.0666666666666666,14.0,26.0,2.0,0.0,0.00023722916337181699,0.2,0.0666666666666666,0.0,1.0,22.01,LOW
U0347,442,11.0,0.0180352507173111,10.0,0.0909090909090909,11.0,33.0,2.0,0.0,0.000180352507173111,0.2,0.0909090909090909,0.0,1.0,22.37,LOW
U0348,363,8.0,0.0125398401170385,7.0,0.125,8.0,31.0,2.0,0.0,0.000125398401170385,0.2,0.125,0.0,1.0,22.88,LOW
U0349,434,13.0,0.0204998817314515,13.0,0.0,13.0,32.0,2.0,0.0,0.00020499881731451502,0.2,0.0,0.0,1.0,21.01,LOW
U0350,421,13.0,0.0224067105225359,12.0,0.0769230769230768,13.0,31.0,2.0,0.0,0.000224067105225359,0.2,0.0769230769230768,0.0,1.0,22.16,LOW
U0351,479,12.0,0.0171895143962183,12.0,0.0,12.0,28.0,2.0,0.0,0.000171895143962183,0.2,0.0,0.0,1.0,21.01,LOW
U0352,885,12.0,0.0183215430810728,11.0,0.0833333333333333,12.0,31.0,2.0,0.0,0.000183215430810728,0.2,0.0833333333333333,0.0,1.0,22.26,LOW
U0353,747,8.0,0.0118413262285375,8.0,0.0,8.0,30.0,2.0,0.0,0.00011841326228537501,0.2,0.0,0.0,1.0,21.0,LOW
U0354,56,15.0,0.0225909284871608,15.0,0.0,15.0,31.0,2.0,0.0,0.00022590928487160801,0.2,0.0,0.0,1.0,21.01,LOW
U0355,690,11.0,0.019385537214357,11.0,0.0,11.0,33.0,2.0,0.0,0.00019385537214357,0.2,0.0,0.0,1.0,21.01,LOW
U0356,670,12.0,0.0235340262796626,11.0,0.0833333333333333,11.0,38.0,2.0,0.0,0.00023534026279662602,0.2,0.0833333333333333,0.0,1.0,22.26,LOW
U0357,662,12.0,0.0201889913916383,10.0,0.1666666666666666,12.0,34.0,2.0,0.0,0.00020188991391638302,0.2,0.1666666666666666,0.0,1.0,23.51,LOW
U0358,101,9.0,0.0133349796271144,7.0,0.2222222222222222,9.0,36.0,2.0,0.0,0.00013334979627114402,0.2,0.2222222222222222,0.0,1.0,24.34,LOW
U0359,63,9.0,0.02071664236937,8.0,0.1111111111111111,9.0,29.0,2.0,0.0,0.0002071664236937,0.2,0.1111111111111111,0.0,1.0,22.67,LOW
U0360,413,9.0,0.0141568791946308,9.0,0.0,9.0,33.0,2.0,0.0,0.000141568791946308,0.2,0.0,0.0,1.0,21.0,LOW
